FILE,LABEL,VALUE
label,id,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree_label_en-US
label,label,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
label,to,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_4a72e5d7-7f64-4376-9c77-1ea3ef3509d8_verboseLabel_en-US
label,label,lab_us-gaap_RevenueFromContractWithCustomerTextBlock
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_label_en-US
label,label,lab_us-gaap_RevenueFromContractWithCustomerTextBlock
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_RevenueFromContractWithCustomerTextBlock
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_RevenueFromContractWithCustomerTextBlock
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_RevenueFromContractWithCustomerTextBlock
label,to,lab_us-gaap_RevenueFromContractWithCustomerTextBlock
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_65ecdf41-2633-4b60-ab12-2f35feaf89d8_periodStartLabel_en-US
label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,role,http://www.xbrl.org/2003/role/periodStartLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_7ae2d48e-8ccd-41ec-95be-e466c60ffb30_periodEndLabel_en-US
label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,role,http://www.xbrl.org/2003/role/periodEndLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber_label_en-US
label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,to,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_DocumentType_81a143db-a9f0-44b8-9e0f-bc9952a6bf89_terseLabel_en-US
label,label,lab_dei_DocumentType
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_DocumentType_label_en-US
label,label,lab_dei_DocumentType
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_DocumentType
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_DocumentType
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_DocumentType
label,to,lab_dei_DocumentType
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CommitmentsAndContingenciesPolicyTextBlock_06bad139-db8f-4c96-913e-e478a0a2744e_terseLabel_en-US
label,label,lab_us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommitmentsAndContingenciesPolicyTextBlock_label_en-US
label,label,lab_us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,to,lab_us-gaap_CommitmentsAndContingenciesPolicyTextBlock
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_DisaggregationOfRevenueTableTextBlock_f056291d-4052-4d8c-b28b-5b29b0c40120_terseLabel_en-US
label,label,lab_us-gaap_DisaggregationOfRevenueTableTextBlock
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_DisaggregationOfRevenueTableTextBlock_label_en-US
label,label,lab_us-gaap_DisaggregationOfRevenueTableTextBlock
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_DisaggregationOfRevenueTableTextBlock
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_DisaggregationOfRevenueTableTextBlock
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_DisaggregationOfRevenueTableTextBlock
label,to,lab_us-gaap_DisaggregationOfRevenueTableTextBlock
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareDilutedAbstract_5cee2fa0-02fd-4112-b33c-f065a69d6b5b_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareDilutedAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareDilutedAbstract_label_en-US
label,label,lab_us-gaap_EarningsPerShareDilutedAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_EarningsPerShareDilutedAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_EarningsPerShareDilutedAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareDilutedAbstract
label,to,lab_us-gaap_EarningsPerShareDilutedAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_EntityCurrentReportingStatus_d704168f-5d85-494e-ac3f-8957e4963613_terseLabel_en-US
label,label,lab_dei_EntityCurrentReportingStatus
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_EntityCurrentReportingStatus_label_en-US
label,label,lab_dei_EntityCurrentReportingStatus
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_EntityCurrentReportingStatus
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_EntityCurrentReportingStatus
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_EntityCurrentReportingStatus
label,to,lab_dei_EntityCurrentReportingStatus
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_0ed24e3a-35eb-4854-bcfd-283b72be7607_negatedTerseLabel_en-US
label,label,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,role,http://www.xbrl.org/2009/role/negatedTerseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation_label_en-US
label,label,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,to,lab_us-gaap_AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_OperatingLeasePayments_79bb49c8-f4fa-40a6-8c1b-4080182a1307_terseLabel_en-US
label,label,lab_us-gaap_OperatingLeasePayments
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_OperatingLeasePayments_label_en-US
label,label,lab_us-gaap_OperatingLeasePayments
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_OperatingLeasePayments
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_OperatingLeasePayments
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_OperatingLeasePayments
label,to,lab_us-gaap_OperatingLeasePayments
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_OtherNoncashIncomeExpense_1135c430-99b3-4b39-85af-5f329e9bf8d1_negatedTerseLabel_en-US
label,label,lab_us-gaap_OtherNoncashIncomeExpense
label,role,http://www.xbrl.org/2009/role/negatedTerseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_OtherNoncashIncomeExpense_label_en-US
label,label,lab_us-gaap_OtherNoncashIncomeExpense
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_OtherNoncashIncomeExpense
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_OtherNoncashIncomeExpense
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_OtherNoncashIncomeExpense
label,to,lab_us-gaap_OtherNoncashIncomeExpense
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_RestrictedCashAndCashEquivalents_91bd62d6-fd61-4c18-acfe-5e05092fb523_terseLabel_en-US
label,label,lab_us-gaap_RestrictedCashAndCashEquivalents
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_RestrictedCashAndCashEquivalents_label_en-US
label,label,lab_us-gaap_RestrictedCashAndCashEquivalents
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_RestrictedCashAndCashEquivalents
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_RestrictedCashAndCashEquivalents
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_RestrictedCashAndCashEquivalents
label,to,lab_us-gaap_RestrictedCashAndCashEquivalents
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_41843eca-a321-4efa-baa4-4c103c02835d_terseLabel_en-US
label,label,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_label_en-US
label,label,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember_documentation_en-US
label,label,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,href,fb-20210930.xsd#fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,to,lab_fb_ComputerSoftwareOfficeEquipmentAndOtherMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_GoodwillRollForward_de8cc8ab-6d99-47d8-8bbc-3ad279211362_terseLabel_en-US
label,label,lab_us-gaap_GoodwillRollForward
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_GoodwillRollForward_label_en-US
label,label,lab_us-gaap_GoodwillRollForward
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_GoodwillRollForward
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_GoodwillRollForward
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_GoodwillRollForward
label,to,lab_us-gaap_GoodwillRollForward
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_fb_IncomeTaxExaminationNumberOfNotices_e4b1586a-f1ef-472e-bc4e-b2e2bd20ba76_terseLabel_en-US
label,label,lab_fb_IncomeTaxExaminationNumberOfNotices
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IncomeTaxExaminationNumberOfNotices_label_en-US
label,label,lab_fb_IncomeTaxExaminationNumberOfNotices
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IncomeTaxExaminationNumberOfNotices_documentation_en-US
label,label,lab_fb_IncomeTaxExaminationNumberOfNotices
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_fb_IncomeTaxExaminationNumberOfNotices
label,href,fb-20210930.xsd#fb_IncomeTaxExaminationNumberOfNotices
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_IncomeTaxExaminationNumberOfNotices
label,to,lab_fb_IncomeTaxExaminationNumberOfNotices
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_PlanNameAxis_230e13d0-dd97-49d8-a04d-236987946f18_terseLabel_en-US
label,label,lab_us-gaap_PlanNameAxis
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PlanNameAxis_label_en-US
label,label,lab_us-gaap_PlanNameAxis
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_PlanNameAxis
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PlanNameAxis
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PlanNameAxis
label,to,lab_us-gaap_PlanNameAxis
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_AssetsFairValueDisclosure_ac8b200f-4a28-4d83-9fc2-5891d1cbebf9_totalLabel_en-US
label,label,lab_us-gaap_AssetsFairValueDisclosure
label,role,http://www.xbrl.org/2003/role/totalLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AssetsFairValueDisclosure_label_en-US
label,label,lab_us-gaap_AssetsFairValueDisclosure
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_AssetsFairValueDisclosure
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AssetsFairValueDisclosure
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AssetsFairValueDisclosure
