ID,CATEGORY,LABEL,VALUE
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,item_type,label_label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue_label_en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,label_label,lang,en-US
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_id,lab_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,None
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,location_id,lab_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,None
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_id,fb:LesseeOperatingLeaseLeaseNotYetCommencedAmount,None
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,id,fb:LesseeOperatingLeaseLeaseNotYetCommencedAmount
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,master_id,fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,context_ref,i4b235a33df5041728cc0b570ff81141c_I20210930
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82MS9mcmFnOmM3MGU5MGJjOTlkYjQxMWZiZjQxMDQ0OTA4MjUwZmYzL3RleHRyZWdpb246YzcwZTkwYmM5OWRiNDExZmJmNDEwNDQ5MDgyNTBmZjNfMTEyMA_eb2a8c2d-ff7b-432a-b155-6674945f8622
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,unit_ref,usd
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,decimals,-7
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,scale,9
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,format,ixt:num-dot-decimal
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,us_gaap_value,value,6.39
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,item_type,label_label
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,id,lab_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount_documentation_en-US
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,label,lab_fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,type,resource
fb_LesseeOperatingLeaseLeaseNotYetCommencedAmount,label_label,lang,en-US
us-gaap_RevenueFromContractWithCustomerAbstract,label_id,lab_us-gaap_RevenueFromContractWithCustomerAbstract,None
us-gaap_RevenueFromContractWithCustomerAbstract,location_id,lab_us-gaap_RevenueFromContractWithCustomerAbstract,None
us-gaap_RevenueFromContractWithCustomerAbstract,us_gaap_id,us-gaap:RevenueFromContractWithCustomerAbstract,None
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,item_type,label_label
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,id,lab_us-gaap_RevenueFromContractWithCustomerAbstract_label_en-US
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,label,lab_us-gaap_RevenueFromContractWithCustomerAbstract
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,type,resource
us-gaap_RevenueFromContractWithCustomerAbstract,label_label,lang,en-US
dei_EntityFilerCategory,label_id,lab_dei_EntityFilerCategory,None
dei_EntityFilerCategory,location_id,lab_dei_EntityFilerCategory,None
dei_EntityFilerCategory,us_gaap_id,dei:EntityFilerCategory,None
dei_EntityFilerCategory,label_label,item_type,label_label
dei_EntityFilerCategory,label_label,id,lab_dei_EntityFilerCategory_label_en-US
dei_EntityFilerCategory,label_label,label,lab_dei_EntityFilerCategory
dei_EntityFilerCategory,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityFilerCategory,label_label,type,resource
dei_EntityFilerCategory,label_label,lang,en-US
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_id,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,location_id,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,us_gaap_id,us-gaap:OperatingLeaseWeightedAverageRemainingLeaseTerm1,None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,item_type,label_label
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,id,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1_label_en-US
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,label,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,type,resource
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,lang,en-US
us-gaap_OtherAssetsNoncurrent,label_id,lab_us-gaap_OtherAssetsNoncurrent,None
us-gaap_OtherAssetsNoncurrent,location_id,lab_us-gaap_OtherAssetsNoncurrent,None
us-gaap_OtherAssetsNoncurrent,us_gaap_id,us-gaap:OtherAssetsNoncurrent,None
us-gaap_OtherAssetsNoncurrent,us_gaap_value,id,us-gaap:OtherAssetsNoncurrent
us-gaap_OtherAssetsNoncurrent,us_gaap_value,master_id,us-gaap_OtherAssetsNoncurrent
us-gaap_OtherAssetsNoncurrent,us_gaap_value,context_ref,i341591b38f464153a5c2be57e012b803_I20201231
us-gaap_OtherAssetsNoncurrent,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8yMi9mcmFnOjJjYzVlMjJjNmZkYzQ3YTI4OWM5MGRmODUyODdkZTkyL3RhYmxlOjRiYjVmOWUzNWY5ZTQ3YjU4MWE5MTY4MGFkMTA5YjcyL3RhYmxlcmFuZ2U6NGJiNWY5ZTM1ZjllNDdiNTgxYTkxNjgwYWQxMDliNzJfMTMtMy0xLTEtMA_fb8d9051-2b7e-4750-9b67-6a2876108ccd
us-gaap_OtherAssetsNoncurrent,us_gaap_value,unit_ref,usd
us-gaap_OtherAssetsNoncurrent,us_gaap_value,decimals,-6
us-gaap_OtherAssetsNoncurrent,us_gaap_value,scale,6
us-gaap_OtherAssetsNoncurrent,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_OtherAssetsNoncurrent,us_gaap_value,value,"2,758"
us-gaap_OtherAssetsNoncurrent,label_label,item_type,label_label
us-gaap_OtherAssetsNoncurrent,label_label,id,lab_us-gaap_OtherAssetsNoncurrent_label_en-US
us-gaap_OtherAssetsNoncurrent,label_label,label,lab_us-gaap_OtherAssetsNoncurrent
us-gaap_OtherAssetsNoncurrent,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherAssetsNoncurrent,label_label,type,resource
us-gaap_OtherAssetsNoncurrent,label_label,lang,en-US
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_id,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,location_id,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_id,us-gaap:EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,id,us-gaap:EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,master_id,us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,context_ref,ica15184299b44591a910753cfa9238a2_D20210101-20210930
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl81Mi9mcmFnOjI5MGIwZTM2NjJiYzQ4OGY5ZWY5YzBhMGJhNzIzMTdiL3RhYmxlOjNlNGEwMmRmYWI4NDQxYTg5NjI5ZGEyMGEzMmMyYzExL3RhYmxlcmFuZ2U6M2U0YTAyZGZhYjg0NDFhODk2MjlkYTIwYTMyYzJjMTFfNC0xLTEtMS0w_56edd8d9-d955-4dcd-a527-fbb8cfff8daa
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,unit_ref,usd
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,decimals,-6
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,scale,6
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,format,null
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us_gaap_value,value,23
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,item_type,label_label
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,id,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount_label_en-US
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,label,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,type,resource
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,label_label,lang,en-US
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_id,lab_us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,None
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,location_id,lab_us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,None
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,us_gaap_id,us-gaap:ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,None
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,item_type,label_label
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,id,lab_us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable_label_en-US
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,label,lab_us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,type,resource
us-gaap_ScheduleOfShareBasedCompensationArrangementsByShareBasedPaymentAwardTable,label_label,lang,en-US
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,None
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,location_id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,None
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_id,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,None
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,id,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,master_id,us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zNC9mcmFnOjAxZTNlZjc1Njg0YjRmNjliYzNlMTJkYzQzY2E4YWNkL3RhYmxlOjU4NjExYWNjNGI4ZTRmMjE5YzkxODUxM2RjNWY0OGI3L3RhYmxlcmFuZ2U6NTg2MTFhY2M0YjhlNGYyMTljOTE4NTEzZGM1ZjQ4YjdfMzYtMy0xLTEtMA_b7433ecd-fa0e-464b-9165-0ebf2ed5740c
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,unit_ref,usd
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,decimals,-6
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,scale,6
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us_gaap_value,value,"7,300"
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,item_type,label_label
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_label_en-US
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,label,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,type,resource
us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,label_label,lang,en-US
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_id,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,location_id,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_id,us-gaap:AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,None
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,id,us-gaap:AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,master_id,us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zMS9mcmFnOmQ5YWI0NGQ5ZmY1YTQ1YTRiMjdhNDgxYmUyZGI4ZTAyL3RhYmxlOjE3MmZjYjJlNjI2NjRlZTE5Nzc5ZWM3OGZlNWQ4MzNiL3RhYmxlcmFuZ2U6MTcyZmNiMmU2MjY2NGVlMTk3NzllYzc4ZmU1ZDgzM2JfMTgtMjMtMS0xLTA_8d916241-e40a-41ac-b0c8-0d3058a4df29
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,unit_ref,usd
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,decimals,-6
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,scale,6
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us_gaap_value,value,"4,752"
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,item_type,label_label
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,id,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_label_en-US
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,label,lab_us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,type,resource
us-gaap_AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,label_label,lang,en-US
dei_DocumentFiscalYearFocus,label_id,lab_dei_DocumentFiscalYearFocus,None
dei_DocumentFiscalYearFocus,location_id,lab_dei_DocumentFiscalYearFocus,None
dei_DocumentFiscalYearFocus,us_gaap_id,dei:DocumentFiscalYearFocus,None
dei_DocumentFiscalYearFocus,label_label,item_type,label_label
dei_DocumentFiscalYearFocus,label_label,id,lab_dei_DocumentFiscalYearFocus_label_en-US
dei_DocumentFiscalYearFocus,label_label,label,lab_dei_DocumentFiscalYearFocus
dei_DocumentFiscalYearFocus,label_label,role,http://www.xbrl.org/2003/role/label
dei_DocumentFiscalYearFocus,label_label,type,resource
dei_DocumentFiscalYearFocus,label_label,lang,en-US
us-gaap_SubsequentEventTypeDomain,label_id,lab_us-gaap_SubsequentEventTypeDomain,None
us-gaap_SubsequentEventTypeDomain,location_id,lab_us-gaap_SubsequentEventTypeDomain,None
us-gaap_SubsequentEventTypeDomain,us_gaap_id,us-gaap:SubsequentEventTypeDomain,None
us-gaap_SubsequentEventTypeDomain,label_label,item_type,label_label
us-gaap_SubsequentEventTypeDomain,label_label,id,lab_us-gaap_SubsequentEventTypeDomain_label_en-US
us-gaap_SubsequentEventTypeDomain,label_label,label,lab_us-gaap_SubsequentEventTypeDomain
us-gaap_SubsequentEventTypeDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SubsequentEventTypeDomain,label_label,type,resource
